586227071766175746	Thu Apr 09 18:00:00 +0000 2015	just see  greens party political. hilarious! #battlefornumber10	KineticFuture	kineticfuture
584679893448974336	Sun Apr 05 11:32:04 +0000 2015	#ukip #battlefornumber10 #ge2015 	NORBET	NORBET
586477400017481728	Fri Apr 10 10:34:43 +0000 2015	"slowdown in uk economy predicted after slide in north sea oil output. #battlefornumber10 
"	Qaiss Uddin	mylamajustsank
586490986458718208	Fri Apr 10 11:28:42 +0000 2015	"@adjdigitalpol rounds up this week's #ge2015 campaign, including some of the controversy during #battlefornumber10...
"	AdjDigitalPolitics	AdjDigitalPol
584888673059151873	Mon Apr 06 01:21:41 +0000 2015	"listen &amp; enjoy duet of season  



#ibtissamtiskat #towie #battlefornumber10"	 S A    	SaaraBetty
585534402630914048	Tue Apr 07 20:07:34 +0000 2015	it's not easy being #green leader  #ge2015 #bbcnews #skynews #battlefornumber10 #leadersdebate #newsnight #bbcpm #wato	John Smith	Unionbuster
585880840355377152	Wed Apr 08 19:04:12 +0000 2015	#nomdom what? sounds like something off the take away menu  #labourchaos #battlefornumber10	Ruth*7	r_uthe_
585927841843437569	Wed Apr 08 22:10:58 +0000 2015	wouldnt it be funny if; this election was won or lost on twitter. #battlefornumber10,#london,#uknews,#ge2015,#leadersdebate,#election2015	News	RealNewsUK
586279012827275265	Thu Apr 09 21:26:23 +0000 2015	"how can you treat people like this? makes me ashamed of my own country
#team2015 #leadersdebate #battlefornumber10 

"	KillingBritain	killingbritain
584663488842354688	Sun Apr 05 10:26:52 +0000 2015	the #tories european problem will bring chaos | nick cohen | comment is free | the guardian #battlefornumber10 	Politics & Society	PoliticalSift
